transaction_id,amount,transaction_time,location_id,merchant_id,device_id,customer_age,customer_gender,transaction_category,num_prev_transactions,credit_score,fraud
220,-4.430335235998481,1835,660,48,6417,27,M,Fuel,259,350,0
230,5.444082554961168,28338,658,361,5738,33,F,Clothing,840,662,0
97,30.687586705953404,30547,327,371,7280,37,F,Grocery,189,391,0
170,3.7094500247191124,28666,664,49,862,57,F,Electronics,120,600,0
100,12.41943437847237,53354,977,154,7087,67,F,Electronics,489,465,0
435,7.9956630058156986,14315,782,181,616,75,F,Grocery,935,752,0
241,70.92581546318745,34680,658,404,2542,48,F,Electronics,728,445,0
763,8.605333391810593,11416,194,229,63,59,M,Fuel,889,734,0
-94,6.254520329440229,57970,762,398,5486,52,M,Restaurant,672,295,0
304,5.438822745823699,61234,612,388,2864,43,M,Fuel,734,582,0
-32,18.53317743022102,39882,201,456,4530,26,F,Grocery,487,645,0
754,19.49167667828563,33227,183,24,9137,38,M,Electronics,900,730,0
132,-0.46809416934921444,15576,260,428,5519,70,M,Clothing,78,311,0
708,30.897585482188436,35601,457,155,6027,35,F,Electronics,703,788,0
38,24.061697086976885,59458,659,404,7297,72,M,Fuel,802,424,0
524,100.6206207597096,32994,260,181,7428,85,M,Electronics,806,307,0
899,29.560281641266247,62215,856,59,5416,74,M,Clothing,863,690,1
977,10.42526641342094,9770,904,203,1777,68,M,Restaurant,147,324,0
330,46.15724607322625,30190,657,129,7390,76,M,Restaurant,640,417,0
271,0.7662863823784143,21011,268,12,4745,76,M,Clothing,268,317,0
219,32.5160962595553,69844,162,162,166,31,M,Electronics,592,454,1
324,5.051061205833606,40880,255,162,1235,44,F,Fuel,864,738,0
842,3.6812052623294385,66697,165,96,4525,33,M,Restaurant,897,718,0
457,9.28624119834553,60068,739,308,4877,60,F,Electronics,461,720,0
223,60.32753413797582,17106,304,459,6004,36,M,Restaurant,419,494,0
51,6.850481470446704,23127,520,218,6297,49,F,Electronics,883,560,0
153,25.04904422977113,3719,559,58,8561,59,F,Clothing,209,369,0
336,-3.6290873761097426,34851,594,365,1896,51,M,Grocery,913,531,0
432,3.3398530681257146,24624,859,108,9137,60,F,Clothing,807,326,0
446,112.83160978810224,72080,30,427,5042,29,M,Grocery,729,713,0
139,11.877601033464185,27354,704,417,3328,70,M,Grocery,609,541,0
502,8.081042119568675,13554,19,209,6798,34,F,Clothing,313,498,1
47,3.086077457786624,75911,291,13,1097,29,M,Electronics,732,485,0
12,7.948119035039754,25592,850,109,8313,31,M,Restaurant,789,664,0
163,3.838634893003837,73973,670,295,3164,68,M,Clothing,932,830,0
120,-4.615200615011812,8532,567,126,1626,59,M,Clothing,891,696,0
236,25.480542106254017,68482,822,227,6264,26,F,Grocery,829,522,1
202,20.087893511762434,20393,837,5,6583,27,F,Grocery,779,567,0
178,21.940587130945893,30133,429,28,4391,83,M,Electronics,300,392,0
25,9.182828688429327,37861,928,154,1449,46,M,Fuel,624,611,0
759,-3.344370866176341,17885,666,433,5308,54,F,Fuel,832,671,0
411,2.3888531482104103,68725,210,23,6856,34,F,Fuel,936,386,0
60,10.344821210397313,38064,687,212,4907,66,M,Grocery,239,549,0
438,11.343628652514179,17566,695,168,371,41,M,Clothing,240,406,0
-7,18.54119221918006,35090,41,132,7983,82,F,Restaurant,464,658,0
58,9.607687922389278,58021,407,251,3006,80,M,Clothing,886,330,0
26,11.890518116489183,7328,944,75,166,45,M,Fuel,1007,470,0
600,31.667950619140825,78560,499,442,691,77,M,Clothing,242,549,0
141,38.92615307524993,59953,787,320,9580,70,M,Electronics,732,510,0
130,68.71523671293697,60038,881,86,6764,48,F,Grocery,946,589,0
309,8.772825776651977,21023,847,181,1527,76,M,Restaurant,894,384,0
458,-0.9489407847162372,24108,266,89,6101,84,M,Restaurant,684,706,0
31,17.165229356214507,30077,602,323,1527,45,F,Clothing,326,347,0
290,13.122009161161893,33357,836,404,308,80,F,Electronics,521,440,0
861,6.32121411093669,27245,726,169,4435,74,M,Electronics,816,835,1
576,73.31542224518134,8263,286,361,9541,30,M,Electronics,408,469,0
158,3.688741957796175,46008,376,10,4028,16,F,Grocery,947,520,0
655,3.8649821404497526,42838,99,480,2783,70,M,Grocery,126,460,0
785,15.047658404322048,60852,153,357,5245,38,F,Grocery,900,492,0
324,4.707897927425627,70176,944,252,1136,78,M,Grocery,219,582,0
822,2.9420289955022696,79445,483,173,4546,25,M,Grocery,566,379,0
852,14.742905486740087,15540,31,111,4501,29,F,Grocery,324,599,0
166,69.57407887341233,28634,219,310,6993,20,M,Electronics,297,592,0
593,11.393060264405353,-2685,30,199,4892,29,M,Clothing,571,467,0
670,35.34817206411133,57923,947,162,7553,53,F,Electronics,732,525,0
195,1.988214259099589,80134,438,237,3905,26,M,Restaurant,327,354,0
303,19.330048487325357,11745,533,122,7983,22,F,Fuel,227,623,0
473,1.5630049087005595,2108,382,169,6112,51,M,Fuel,201,594,0
155,0.18522664882009998,68070,542,433,7385,57,M,Fuel,865,727,0
128,29.133074018872904,47104,398,55,8040,37,M,Electronics,871,520,0
33,71.21295373199557,24312,123,456,7300,24,M,Clothing,448,473,0
937,7.972770494755381,21018,528,414,3765,64,F,Grocery,179,730,0
429,14.018370829494511,23131,974,59,4323,39,M,Electronics,795,368,0
845,14.298432084601005,58291,435,102,3358,32,M,Grocery,394,536,0
-16,5.899161590582288,42200,549,427,9257,75,M,Grocery,893,741,0
890,11.23481442914541,3702,292,327,1449,40,F,Grocery,683,370,0
311,24.220116399342814,64527,188,361,7833,76,M,Restaurant,703,379,0
372,4.603060764671074,20837,905,74,1997,46,M,Grocery,536,626,0
117,6.979945160972797,66177,703,20,9222,29,F,Fuel,359,555,1
187,36.25735561038993,58805,220,385,3760,69,F,Grocery,395,690,0
485,43.02534981031888,28831,341,175,4267,80,M,Electronics,354,727,0
597,11.265331024824311,59286,968,17,3440,72,M,Clothing,171,680,0
320,30.21566631404292,77531,434,187,1475,31,F,Clothing,816,698,0
711,7.656982072534365,81638,395,163,5742,47,M,Clothing,946,429,0
359,12.77004999676326,34091,447,53,6838,22,M,Electronics,508,664,0
206,14.768481506048925,34297,475,375,8182,29,F,Clothing,877,393,0
118,15.903705501134692,38189,822,14,8924,48,M,Restaurant,821,381,0
203,61.71740888544491,72443,403,394,9360,55,F,Restaurant,212,583,0
768,7.855081745888989,56919,850,434,4235,34,F,Clothing,784,505,0
279,19.771674229524475,70118,58,343,6604,54,M,Electronics,928,822,0
413,5.29835700390459,36332,412,183,2295,75,F,Electronics,231,787,0
-22,6.241610568792187,1505,670,49,1638,65,F,Grocery,762,591,0
352,6.1862076337077445,54627,426,28,6839,24,M,Clothing,300,370,0
505,-2.0106767653569833,40180,921,214,3192,45,M,Fuel,484,823,0
627,12.433938394105487,14719,291,323,8329,78,F,Grocery,457,753,0
317,17.45599444808902,62375,938,112,4648,86,F,Clothing,484,365,0
90,56.92427028182301,66366,887,123,7532,46,F,Clothing,627,417,0
313,4.251508718142755,71778,996,334,671,28,F,Grocery,480,418,0
744,9.245983172696494,22505,659,150,2605,39,M,Grocery,898,588,0
129,4.059828607745754,69426,380,320,7610,73,F,Restaurant,295,721,0
187,214.89018193589652,60812,680,240,423,82,F,Electronics,180,421,0
805,6.322465681372016,69915,735,310,3440,34,F,Electronics,509,757,0
741,38.79317909790406,21388,659,335,2012,78,M,Fuel,130,593,0
340,9.826618024374332,32936,787,124,9455,71,M,Electronics,682,813,0
136,16.796738547980354,29006,748,138,2864,31,F,Grocery,376,777,0
50,45.42455761930596,30647,183,411,5631,54,M,Grocery,202,346,0
874,11.381515858046779,82793,220,412,7358,75,M,Clothing,723,539,0
779,5.479370397556541,21776,450,149,9519,49,M,Restaurant,785,397,1
73,10.728668331282709,48622,670,3,4459,42,F,Fuel,803,767,0
179,8.078018619054962,48446,833,199,8637,81,F,Grocery,208,321,0
230,19.95277471377474,6134,291,450,91,79,M,Clothing,452,432,0
792,17.513219077221386,55152,542,6,7348,82,M,Fuel,235,410,0
8,0.6791351096940943,28060,877,86,4508,30,M,Electronics,69,782,0
107,16.421778347331063,50290,923,109,8663,52,F,Grocery,604,395,0
802,9.035139954542128,33102,542,290,9498,79,F,Fuel,86,647,0
155,20.23119947823391,47506,109,3,1231,38,F,Grocery,851,572,0
574,4.471603765215257,11355,260,310,3720,79,F,Clothing,637,679,0
542,4.817176300486806,29221,911,194,6484,37,M,Restaurant,642,323,0
495,19.678327800659908,17535,284,65,2774,28,F,Electronics,-88,756,0
511,2.8476624181992864,38537,178,383,891,80,M,Grocery,812,513,0
791,2.9874001473510674,61631,485,368,8034,78,F,Electronics,783,394,0
609,42.12009741387379,82365,645,301,923,47,F,Grocery,414,361,0
95,6.533004327433945,57045,602,428,920,72,F,Restaurant,498,364,0
495,9.340732870873607,71377,102,68,530,22,M,Restaurant,592,797,0
201,3.691582962521851,35418,881,55,4940,31,M,Electronics,969,357,0
657,15.96128367792193,34302,634,30,3076,42,F,Grocery,630,545,0
406,12.041775963437097,4937,268,315,1450,52,M,Electronics,468,411,0
104,28.802523249374914,47844,514,480,6122,55,F,Grocery,672,487,0
192,48.16430897617187,20462,601,13,9766,22,M,Grocery,761,616,0
562,10.2695614362113,8364,582,460,603,64,M,Grocery,680,395,0
-11,6.53865432149637,38620,233,342,9117,29,M,Restaurant,834,559,0
148,5.658741333134035,41897,911,57,3802,29,M,Clothing,128,718,0
644,45.04274604500565,13380,454,368,4173,29,F,Grocery,846,579,0
825,57.65619065408813,26363,760,204,7390,43,F,Clothing,909,726,0
350,140.37495773884345,15872,511,281,9068,73,F,Electronics,415,619,0
470,20.362799054528956,35537,26,278,5711,33,F,Clothing,357,661,0
909,9.301105623409962,67841,796,126,6315,93,M,Grocery,778,684,0
967,24.245209575240352,63075,173,298,8842,15,M,Clothing,770,564,0
83,4.174890360770222,67076,779,240,1636,27,F,Restaurant,890,451,0
68,16.58319731059295,72455,687,188,9428,51,F,Restaurant,319,768,0
353,23.196378391121698,43345,501,334,9115,49,F,Grocery,237,554,0
232,33.95337242478105,58621,126,230,6458,81,F,Electronics,729,654,0
267,7.261050752887218,54009,820,25,9171,28,F,Fuel,750,592,0
850,12.610780764409464,68965,476,121,1505,78,F,Electronics,893,657,0
786,19.032762683015797,14915,958,124,7410,34,F,Restaurant,719,534,0
75,71.5707750767412,62053,353,210,2619,38,M,Clothing,606,560,0
569,7.771123424177359,76546,544,29,5885,83,M,Restaurant,893,443,0
231,32.906771445592625,32913,219,391,5165,53,F,Clothing,282,802,0
920,24.97500910658804,79242,420,278,19,68,M,Grocery,473,529,0
902,26.601165543970318,9495,975,39,166,32,F,Clothing,277,553,0
191,6.3384848841378805,3193,325,83,7003,61,M,Fuel,267,468,0
795,9.338696762106535,67729,533,28,5369,67,F,Clothing,74,383,0
131,15.544037620855024,62646,974,489,3607,56,M,Fuel,544,418,0
8,10.617743722730113,34671,1,22,5315,21,F,Clothing,777,539,0
809,37.26212219020393,22286,986,280,5048,29,M,Clothing,796,495,0
408,27.659240292249333,87832,795,239,2505,28,F,Grocery,919,505,0
234,12.403707541879518,48438,605,343,7752,26,F,Restaurant,335,606,1
222,3.552645548775251,72835,819,93,2567,55,M,Grocery,62,782,0
181,11.693568837576269,37471,375,162,3925,40,M,Grocery,255,665,0
0,73.76543066834985,25174,991,443,1052,34,F,Fuel,1036,398,1
242,5.729854991276201,30373,126,372,6101,56,F,Restaurant,350,459,0
249,3.227020230902589,31329,162,319,887,46,M,Restaurant,648,295,0
285,-1.5845374838343869,35537,484,339,3963,71,M,Clothing,893,370,0
137,4.3191258126352245,38929,343,221,809,36,M,Clothing,162,746,1
83,5.104552691871409,68075,761,411,9571,35,F,Electronics,485,673,0
394,1.8331043242888132,8070,234,127,6588,39,M,Restaurant,396,294,0
152,14.13146680261085,29437,936,237,8004,62,M,Clothing,302,369,0
296,6.126701316159049,26941,873,273,2762,30,F,Clothing,481,785,0
-95,1.9009491305372723,76893,22,310,9013,31,M,Grocery,828,829,0
467,31.46279352016892,62266,727,321,7176,36,M,Electronics,428,698,0
138,61.5932599744465,85455,726,125,9105,75,M,Fuel,750,659,0
125,8.748923937388556,65052,284,399,3857,29,M,Grocery,877,442,0
190,26.624402326535197,42034,862,465,9866,36,M,Fuel,606,527,1
774,5.131863143423872,32308,456,94,4590,29,M,Electronics,514,430,0
98,12.2557051134927,60160,984,459,3177,76,M,Restaurant,759,720,0
230,7.151901194870487,8245,943,216,4183,50,F,Fuel,458,802,0
0,16.23769942270302,53978,195,199,2433,22,F,Fuel,759,344,0
92,12.99737909935404,9701,258,94,1004,27,M,Clothing,321,687,0
868,6.300340256282585,31378,618,3,2916,55,F,Fuel,146,536,1
406,112.63352455729947,52691,537,235,8412,80,F,Electronics,933,694,0
111,11.76598615318953,68834,290,154,143,67,F,Clothing,849,480,0
-30,32.39678023195398,64147,407,8,5389,71,M,Fuel,231,483,0
365,-0.07779040212709099,8117,951,59,3522,83,F,Clothing,805,290,0
63,17.056015906207392,20075,649,422,1648,41,F,Electronics,837,612,0
140,29.77927702088488,33040,8,6,8842,30,F,Electronics,534,804,1
23,48.993411703673374,74213,358,412,8306,30,M,Fuel,559,519,0
271,11.783467517896861,61874,726,85,5919,76,M,Clothing,811,807,0
454,15.358301715617642,71316,517,206,8913,76,M,Electronics,743,554,0
450,18.28410833980879,9764,976,474,9449,77,F,Electronics,260,457,0
0,18.175326305153625,33174,771,451,9221,55,F,Grocery,196,490,0
747,8.15307208140366,79838,246,54,8842,30,M,Grocery,530,368,1
278,28.882323650443226,33651,817,71,9674,55,F,Fuel,398,514,0
373,9.42545224017848,8338,988,471,8144,28,F,Grocery,490,314,0
165,8.174064778324578,73941,122,434,1274,42,M,Restaurant,893,678,0
917,3.8015527814990318,13791,183,101,1185,52,M,Clothing,818,411,0
267,16.838125607813648,8243,754,417,5314,40,M,Fuel,216,755,0
272,-0.2400726767099144,21216,153,189,8103,44,M,Fuel,783,826,0
521,13.489389771809092,35475,934,15,5375,85,F,Electronics,224,547,0
807,7.428649098490973,18207,667,456,8264,33,M,Fuel,242,763,0
502,64.05455998510432,35829,594,338,423,62,M,Electronics,818,398,0
59,0.6436170621483228,46141,563,137,2691,21,F,Electronics,629,417,0
414,103.09828434483546,64575,365,3,3765,46,F,Fuel,103,380,0
168,32.234581487647986,19844,320,367,9137,83,F,Electronics,703,680,1
314,0.3880297305389373,58997,132,377,1552,47,M,Fuel,920,391,0
359,6.478517225762284,-5264,875,70,1943,18,F,Restaurant,141,369,0
350,8.122521723717142,37528,455,223,87,67,M,Fuel,197,580,0
230,23.885240037281847,35908,774,108,9773,45,M,Clothing,874,530,0
964,13.682955757367154,35376,419,62,8265,77,M,Clothing,399,501,0
122,5.689134478064358,50950,290,402,3374,34,M,Restaurant,53,354,0
42,20.217917850054214,67175,746,31,7410,77,M,Fuel,865,569,0
308,32.723184833349116,77337,930,456,7752,42,M,Fuel,445,540,0
69,1.3781487017909217,6181,91,143,2548,27,M,Fuel,218,661,0
81,9.828772559875816,78403,16,104,2829,58,F,Electronics,458,697,0
836,16.357239516868486,75339,103,467,1893,73,F,Restaurant,363,800,0
136,3.9452297578164934,26605,955,370,9462,46,M,Clothing,839,737,0
305,56.92232169098837,25878,764,59,603,68,F,Electronics,646,761,0
143,10.792757867336224,-1008,622,405,2154,82,F,Grocery,416,656,0
40,17.115737517770114,82432,542,492,3076,55,F,Clothing,695,719,0
158,20.008176452296205,77263,141,337,4441,28,F,Fuel,884,584,0
155,20.197803109269298,27838,618,288,845,63,M,Electronics,566,357,1
104,6.42666376845097,9135,272,148,1701,66,F,Fuel,821,415,0
-100,13.529843617102308,80983,443,16,8870,32,M,Electronics,50,387,0
32,13.575778438653664,38804,876,169,1725,30,M,Electronics,639,596,0
549,3.1481239249053417,56658,819,219,5315,69,F,Electronics,127,543,0
117,14.439632138311843,38028,16,313,628,62,M,Grocery,811,334,0
388,1.8573232147745387,44765,260,248,9498,25,M,Restaurant,904,580,0
23,44.7815836958374,11064,392,23,7083,38,F,Fuel,393,478,0
180,-1.6124197079712363,-3180,139,272,7405,54,M,Electronics,259,372,0
47,11.63791404919603,30683,550,453,8961,83,M,Electronics,733,626,0
619,4.23856903916181,44266,877,132,184,18,F,Clothing,522,375,0
91,19.738317161828306,22387,657,112,8264,40,M,Electronics,193,400,0
165,4.739632967988658,63141,655,239,5784,67,F,Electronics,403,345,0
182,13.458319063672867,65316,679,310,4406,61,M,Clothing,967,521,0
365,6.3500088442271085,21907,654,329,5627,79,M,Electronics,611,520,1
402,8.959486047873344,29472,41,7,308,34,F,Electronics,497,350,0
542,13.216649989849829,17206,762,271,9537,39,F,Electronics,401,534,0
597,22.387798984793942,44527,676,434,5629,78,M,Restaurant,276,415,0
746,72.09044198947662,-2075,987,252,8576,83,M,Fuel,172,640,0
115,14.541046079104927,36391,194,228,4486,81,M,Restaurant,798,773,0
72,4.591346075209583,72291,214,98,1588,61,M,Electronics,1005,613,1
356,14.069098505647215,47482,303,82,2403,25,M,Grocery,672,619,0
377,31.484047160714645,72958,210,156,4546,83,M,Electronics,500,306,0
149,11.530032696068503,77639,739,349,6838,37,M,Electronics,777,708,1
615,29.638215435570274,24908,520,141,8469,34,M,Restaurant,956,733,1
409,16.684077043455716,74081,930,248,7675,43,M,Clothing,814,556,0
342,3.436842485946608,29344,284,418,1235,52,F,Electronics,834,661,0
-22,23.884919744066003,33700,622,160,6297,54,M,Fuel,169,737,0
506,8.512935607025648,13616,937,14,4323,38,F,Electronics,121,740,0
815,1.2584870050824772,42916,398,23,505,72,F,Electronics,274,756,1
872,35.91703140389873,49745,894,169,6838,19,M,Electronics,292,742,0
514,41.036816733412074,50433,547,258,4052,54,F,Clothing,723,314,0
888,29.708638476523905,15152,47,301,6264,49,F,Electronics,772,839,0
570,2.937862867645398,74203,727,295,7186,56,M,Fuel,428,359,0
241,33.958374146517784,63234,749,189,1095,37,F,Electronics,711,402,0
411,32.21426541722549,72293,139,181,6290,80,M,Grocery,845,735,1
292,9.932457243514966,60782,44,217,2012,83,M,Grocery,85,700,0
64,4.999693921431982,5887,873,177,9015,85,F,Fuel,344,464,0
457,14.011599474911613,63139,658,359,5314,30,F,Grocery,442,750,0
169,28.152865656249173,73917,957,117,9077,60,M,Restaurant,735,380,0
823,18.665564391191268,29852,584,11,7567,63,M,Electronics,114,400,0
301,10.583946498741817,67481,892,264,4299,10,F,Clothing,39,434,0
98,162.68737280847324,68999,579,308,6140,32,F,Electronics,816,425,1
151,8.82506734122624,22954,31,289,6321,26,F,Clothing,842,520,0
317,15.200546902914708,80426,529,271,3613,23,M,Electronics,755,874,0
266,9.52003364773301,23672,248,197,2188,49,M,Fuel,474,584,1
515,-0.5692098239164398,75609,31,156,3047,88,M,Fuel,596,744,0
552,5.246840127838445,21767,111,194,6719,79,M,Grocery,169,721,0
342,19.74269831545934,16064,214,108,3505,33,M,Electronics,533,609,1
-21,1.3687302443798064,29979,772,428,1475,80,F,Clothing,204,280,0
577,11.141899929819273,28907,827,59,9950,59,M,Grocery,529,581,0
836,2.6686843022496056,21717,431,46,9307,33,M,Electronics,512,777,0
196,18.842739744895546,67237,127,369,2033,54,F,Grocery,661,537,0
511,30.75339715691532,9462,949,48,3631,16,M,Fuel,822,338,0
702,16.585668481784335,83867,329,54,8576,49,M,Grocery,259,713,0
26,32.91576524028253,31865,258,405,2045,44,M,Clothing,457,661,0
267,152.6193067621833,29091,77,182,3817,34,F,Clothing,368,424,0
429,14.309084673244408,84150,713,351,9929,35,M,Grocery,797,771,0
618,11.865293379265834,32339,507,318,6048,30,M,Restaurant,337,760,0
608,2.9953758762643705,49126,178,307,1949,30,F,Clothing,752,306,0
897,33.67564766848232,49648,257,40,2762,83,M,Electronics,808,619,0
827,19.180996344288026,41583,734,313,6411,64,M,Electronics,790,408,0
635,11.022504797146352,33809,881,496,9105,48,M,Electronics,171,410,0
74,52.0874539736365,15334,93,248,7752,47,F,Grocery,482,407,0
657,14.065881869327642,27449,612,299,690,47,M,Electronics,224,343,0
772,-0.7340058190048602,34308,358,214,9108,85,F,Restaurant,168,367,0
779,4.3385045817089365,38674,825,81,8955,49,F,Clothing,798,563,0
54,97.21088234320572,22275,914,81,9789,50,M,Fuel,843,474,0
375,182.47679787917446,42187,479,214,3872,77,F,Fuel,497,425,0
563,11.407220166014039,60427,753,157,6816,56,M,Restaurant,906,604,0
403,4.200484663504724,35049,268,147,6996,68,M,Fuel,475,621,0
728,183.73533372088687,-5850,991,57,6774,80,F,Restaurant,600,350,0
95,11.023747550675969,44925,524,148,4132,53,F,Clothing,680,482,0
91,17.806933545863103,9216,278,154,7193,56,M,Clothing,193,759,0
599,0.9132876179074252,62215,819,122,6306,53,F,Restaurant,225,784,0
149,18.867780628023148,10296,843,354,9803,31,M,Fuel,913,481,0
449,27.599404290252377,73267,833,209,7543,62,F,Clothing,595,686,0
261,10.334166959624307,40048,796,480,4671,77,F,Fuel,671,779,0
575,9.571133744800505,15205,584,266,8384,45,F,Grocery,873,384,0
420,22.42714520879661,57044,754,74,9766,21,M,Fuel,119,653,0
37,32.20214783170545,43849,709,13,2980,26,F,Electronics,299,552,0
-37,-35.888590511918494,13890,246,288,6775,61,M,Grocery,954,697,0
182,31.5126071838439,13468,787,441,1261,67,M,Electronics,289,615,0
88,79.41064255192546,14634,516,69,3760,43,M,Clothing,347,740,0
104,5.4733613834992685,34869,421,378,9764,76,M,Grocery,101,635,0
144,3.744973889718503,70186,412,262,5553,75,M,Fuel,186,797,0
630,12.32818031415893,25773,911,79,8663,26,F,Electronics,792,408,0
289,14.93367911320334,15698,725,146,3840,77,M,Fuel,888,764,0
791,31.38544056372156,61086,332,34,3164,31,F,Fuel,504,762,0
246,10.259066542114244,-1721,777,272,2505,39,M,Electronics,202,723,1
422,22.75229522552135,33460,397,122,4530,32,M,Restaurant,27,303,0
671,2.173221750194214,66069,406,377,3110,66,M,Grocery,389,491,0
181,21.593051833188255,23432,563,413,1235,50,M,Restaurant,277,308,0
666,7.1437201929508705,46830,260,210,6916,62,M,Grocery,91,528,0
333,2.45270801234021,66713,84,19,862,22,F,Electronics,468,599,0
169,2.1754947124301083,77402,480,28,6080,53,M,Electronics,524,384,0
175,18.799450319210038,58978,833,43,9449,45,M,Restaurant,628,373,0
168,31.479812569827473,19994,655,495,650,27,F,Restaurant,708,675,0
374,7.27252651121788,6964,195,88,9794,29,F,Clothing,165,761,0
280,12.06968458532642,46317,377,443,530,20,F,Fuel,123,707,0
64,2.397010049250744,61625,527,492,659,71,F,Grocery,697,447,0
75,82.7236497044374,73015,867,84,2828,30,F,Electronics,487,487,0
361,6.164543851958495,51657,10,150,4971,21,M,Fuel,895,730,0
545,11.28679919469558,27144,260,177,5448,46,M,Electronics,156,658,0
109,6.89121444963059,35044,724,364,5784,39,M,Restaurant,376,780,0
120,5.938783436124715,32815,355,435,6317,35,M,Restaurant,763,496,0
381,0.9945358372968407,18794,329,134,9910,43,M,Electronics,918,409,0
89,20.882531992455604,9824,820,495,1674,34,M,Clothing,425,770,0
195,13.693647994669593,6169,558,101,4009,80,F,Fuel,609,592,0
181,26.860472725417704,64551,399,100,6583,30,F,Clothing,88,394,0
394,50.38324933403668,23603,850,39,6865,83,M,Grocery,461,452,0
913,37.6622184417687,44363,959,3,1252,28,M,Fuel,566,369,1
435,8.76009261727455,77368,877,357,2965,52,F,Fuel,898,684,0
43,-3.5737866619960563,15220,337,208,7375,84,F,Clothing,617,740,0
448,7.9877899134055514,19249,783,473,6035,75,M,Electronics,608,779,0
691,5.465022479267104,27126,762,155,3540,73,F,Grocery,680,546,0
794,5.410481407872464,25627,307,299,5315,65,M,Restaurant,886,673,0
785,31.207324954864497,75841,66,59,3883,27,M,Electronics,950,730,0
119,12.854876521486156,78974,219,157,8685,69,M,Electronics,595,405,0
370,26.36704550199144,22189,991,264,3006,56,M,Fuel,842,608,0
39,20.113504080849093,76947,810,298,2846,64,F,Grocery,674,309,0
921,29.239621763225184,59982,648,405,4648,44,F,Grocery,890,597,0
180,8.243340678163609,6442,376,59,8348,81,F,Grocery,390,373,0
637,9.429037038205733,62171,906,478,2619,66,F,Clothing,506,410,0
213,0.8723335754859711,61210,996,177,4671,25,M,Fuel,654,799,0
678,10.649058556152184,29062,906,125,6205,36,M,Electronics,744,721,0
933,25.15837207021248,68703,664,446,6816,43,M,Grocery,718,487,0
460,44.56677071647032,57437,703,435,5163,80,M,Fuel,544,552,0
649,10.413985124254156,51686,586,26,1765,46,M,Electronics,606,438,0
150,9.2122438115951,53161,366,94,166,28,M,Fuel,1001,597,0
475,1.11002974401881,46579,195,57,2711,58,M,Grocery,432,632,0
31,13.363305398537737,59549,72,483,3902,51,M,Grocery,848,714,0
221,6.962409693631887,46705,947,17,3963,64,M,Restaurant,585,641,0
509,9.59663330614748,75506,921,484,5120,34,M,Grocery,468,418,0
62,5.257007030563415,41137,909,173,1780,36,M,Fuel,309,395,0
72,38.378786268174025,37811,852,59,5458,70,F,Grocery,79,540,0
118,42.8410962354565,41170,622,483,7348,28,M,Clothing,881,569,0
217,5.602975081222283,19334,840,339,7698,83,M,Grocery,732,556,0
196,18.284783243370747,63737,840,493,6266,84,M,Restaurant,580,433,0
23,83.35098176960155,22300,963,93,532,88,M,Electronics,953,595,0
713,21.671129780853917,37994,664,356,8236,53,M,Fuel,163,777,0
167,31.208220162146667,17645,845,301,6161,47,M,Restaurant,285,775,0
128,5.060975808932045,67416,201,176,9941,70,M,Fuel,829,360,1
651,12.973565113635264,71105,226,30,4006,23,F,Clothing,271,353,0
91,24.56325583612788,73709,228,126,9571,33,F,Restaurant,899,582,0
88,1.53062499224135,17608,435,459,7003,69,M,Fuel,797,442,0
-26,78.91688771118467,35307,320,337,1674,30,M,Electronics,381,625,0
763,7.403520607578488,29503,758,124,9449,48,F,Clothing,786,809,0
381,-3.2358690646238966,43274,382,274,1674,74,F,Grocery,355,530,0
41,15.590955799834395,5825,404,32,7280,53,F,Fuel,27,342,0
58,2.3462835158121447,33847,358,423,6846,75,M,Grocery,698,419,0
256,26.60737408478818,56072,843,57,1849,41,M,Electronics,261,568,1
89,81.81897511657306,22282,787,212,6220,23,M,Grocery,584,307,0
215,140.96594231251376,58056,953,199,6839,67,M,Electronics,874,410,1
679,9.810166057770186,32796,944,79,8934,63,M,Grocery,865,433,0
604,37.614575642986196,9883,996,466,4406,66,M,Restaurant,336,589,0
863,18.76289039025733,22600,779,78,6973,40,F,Grocery,276,356,0
813,10.489502944061467,68398,594,411,2774,65,M,Clothing,837,517,0
907,10.895334222177624,4661,883,233,3,83,M,Restaurant,769,675,0
234,11.639414952230043,16384,104,55,8327,74,M,Restaurant,661,349,0
123,7.35494196112295,55255,881,361,3522,89,F,Restaurant,803,416,0
593,106.11836929304428,69697,629,279,9794,61,M,Electronics,774,678,0
667,22.990250529472377,22963,559,320,6325,41,F,Clothing,707,495,0
227,59.66853970237935,61250,505,315,3164,24,M,Electronics,387,759,0
250,3.882604038530163,18960,178,434,8003,67,M,Grocery,425,709,0
820,7.806472350035744,60652,79,459,4252,18,M,Fuel,167,808,0
223,15.281254855716163,32086,427,427,2691,43,F,Clothing,867,469,0
162,1.2147331053400965,70673,438,415,1943,64,M,Restaurant,227,815,0
96,20.77437747103965,22871,210,109,8313,61,M,Fuel,858,743,0
216,7.654750666426338,53483,321,154,8924,47,F,Clothing,780,789,0
178,30.168417753721243,74844,637,145,1231,22,F,Grocery,675,667,0
287,-1.219975117816876,68312,174,216,4384,46,F,Electronics,187,672,0
211,135.60169582369042,45890,456,22,8081,23,M,Clothing,534,760,0
377,4.483292691667859,10070,262,149,2463,34,M,Grocery,380,594,0
51,6.788270868029414,4077,489,418,6798,41,F,Restaurant,854,707,0
