transaction_id,amount,transaction_time,location,location_id,merchant_id,device_id,customer_age,num_prev_transactions,credit_score,is_fraud_detected,year,month,day
410,94.43526727273552,36274,1,385,484,4079,47,818,364,0,2023,3,22
256,12.817907019262144,65821,0,213,42,372,44,541,537,0,2023,6,27
229,35.296388535878314,75568,9,376,480,8882,47,-6,548,0,2023,10,18
244,20.44922876418449,73002,1,578,379,889,38,853,766,0,2023,3,26
497,23.436109692436847,57703,9,771,400,3193,35,869,322,0,2023,5,23
137,5.60038049690767,33563,9,337,427,3969,64,400,503,0,2023,11,24
45,5.3137088484759145,35068,5,498,347,4556,19,31,803,0,2023,1,24
337,73.12488209107059,42259,3,935,379,9929,56,803,741,0,2023,13,9
817,29.11471394564163,80037,8,309,80,2722,25,293,432,0,2023,2,20
831,31.82059597220465,775,5,816,301,7934,32,38,757,0,2023,2,25
181,1.6478167643556159,72161,8,449,481,9600,87,160,505,0,2023,2,6
227,51.40454806972296,53116,5,446,343,881,73,845,741,0,2023,6,20
1,54.147626215432595,8740,0,452,237,1270,69,6,631,0,2023,8,18
152,20.42977327117086,51555,7,720,478,8895,23,257,613,0,2023,3,15
717,21.98274000595986,35801,6,791,495,5556,69,544,295,0,2023,1,19
983,47.372451860303286,26146,5,132,75,1318,79,825,450,0,2023,1,11
151,41.86454591550456,27549,6,411,199,2277,52,950,668,0,2023,2,6
739,20.46731269183826,25921,9,951,325,8045,35,776,357,0,2023,4,25
437,13.296846600614293,8415,6,191,418,3566,78,679,519,0,2023,11,28
323,28.165164262078022,16232,5,197,230,1341,53,504,648,1,2023,3,6
166,4.5039197200755074,29772,4,541,459,3484,70,287,363,0,2023,9,29
699,5.381943008584527,15481,2,-56,355,1463,45,778,778,0,2023,3,26
334,40.00069340754613,68989,1,-51,489,990,36,237,440,1,2023,0,13
208,3.1743406951772055,58062,0,653,279,3841,88,15,352,0,2023,8,12
795,13.863932291161369,16766,1,85,151,1173,90,177,392,0,2023,9,29
347,104.3752940989331,11539,4,-65,50,5500,68,659,441,0,2023,8,4
116,-2.0862986760308573,67339,6,304,439,9369,39,68,503,0,2023,3,27
636,59.87815797343235,56903,5,793,127,2739,54,914,327,0,2023,11,23
220,19.20119438283218,4176,0,736,50,9258,22,925,408,0,2023,6,17
707,13.60987256054279,64185,6,27,20,4921,41,225,409,0,2023,7,4
432,9.964971199564502,20880,8,488,125,8322,44,732,459,0,2023,7,23
86,10.918720385730857,29452,5,756,280,6222,22,921,601,0,2023,1,29
361,16.82293415874928,73388,5,655,58,913,26,778,640,1,2023,1,29
-81,21.69649969609164,74518,2,231,378,1533,23,822,834,1,2023,1,17
168,102.24515452303581,90954,9,54,11,3382,30,648,331,0,2023,6,6
190,50.275195542019794,66135,0,209,20,1481,33,268,418,0,2023,8,22
217,100.11481763071652,18613,2,122,413,8182,45,347,504,0,2023,6,4
35,45.36126793880924,27652,1,467,324,5482,79,126,510,0,2023,2,25
653,13.210560362506676,40731,7,316,111,7379,24,1000,698,0,2023,2,26
439,13.021732570396281,841,1,394,372,1546,27,196,396,0,2023,4,11
-24,49.37188833851897,73282,6,572,375,5491,59,923,307,0,2023,11,30
341,17.300183094584607,28094,2,247,472,8858,25,85,503,0,2023,6,21
168,29.28674388126331,55357,1,-6,134,9159,40,798,368,0,2023,1,19
256,7.044942323674165,8876,6,767,89,8912,30,758,341,1,2023,7,27
32,18.434006051760147,21959,6,430,459,6147,54,669,607,0,2023,8,29
112,64.60882748871109,29198,6,734,476,6572,57,938,590,0,2023,2,30
62,100.91192065314668,2635,5,-60,396,2722,78,725,311,0,2023,10,17
-4,79.84390942113231,5987,0,165,302,4944,31,855,339,0,2023,8,27
539,13.58973762638155,79890,3,-12,89,5309,47,557,523,0,2023,1,19
825,19.95705890909501,76762,2,87,491,9197,74,6,624,0,2023,1,4
118,36.149072399735466,22685,3,365,443,6480,33,594,449,0,2023,11,15
859,22.48889153104522,80273,0,12,444,1169,44,153,532,0,2023,3,26
-12,16.477721474537383,12711,0,914,20,6359,28,950,405,0,2023,6,14
-102,10.934256934454623,33007,7,400,216,1411,85,611,702,0,2023,3,8
192,1.9706156308336595,67107,8,272,425,5357,44,811,560,0,2023,7,11
383,8.204524959171525,40328,9,218,423,383,83,652,418,0,2023,11,20
23,69.88928509837561,14353,6,520,314,3393,47,762,343,0,2023,0,29
2,142.05641657124363,29249,5,-91,411,655,74,614,689,0,2023,4,10
859,114.97201579457568,11595,6,382,429,5309,51,666,484,0,2023,3,8
274,48.80315589931201,57979,7,251,42,616,44,377,651,0,2023,6,19
526,25.99780522954105,12766,0,28,25,5819,27,933,375,0,2023,9,2
590,28.906797892384127,17010,0,720,371,760,24,426,408,0,2023,8,15
123,8.40428497446839,12586,4,689,96,9952,78,47,724,0,2023,2,25
180,81.67419280888761,10676,8,243,109,6201,60,128,354,0,2023,3,13
836,83.19394740296636,23648,0,279,378,2906,54,450,542,0,2023,8,10
-20,96.97058229057448,13329,3,741,258,4380,45,831,768,0,2023,2,5
492,21.982224431931293,20447,3,677,411,7056,68,60,810,0,2023,2,11
594,9.768494183125238,15191,9,736,83,1848,66,348,650,0,2023,4,10
863,26.867414999163707,25254,5,263,276,8322,78,823,774,0,2023,5,24
-11,18.967250887416775,10422,1,435,326,5482,74,865,522,0,2023,9,24
556,1.595282664970739,25295,3,898,378,575,75,201,817,0,2023,11,27
332,102.41618729115918,9394,8,95,261,6480,50,760,717,0,2023,4,27
242,98.53033172473702,67690,1,150,313,8499,37,131,776,0,2023,4,13
129,39.64217868920551,40824,6,817,251,5617,27,236,332,0,2023,9,7
-20,13.570699178344622,-2415,0,468,375,5524,80,328,419,0,2023,12,18
699,21.4212909244861,39179,9,874,457,6997,40,29,330,0,2023,1,28
18,46.80301954700157,66174,4,-88,495,2722,28,36,787,0,2023,8,29
-1,92.55261412420262,12483,4,435,361,3241,83,796,663,0,2023,4,9
283,106.34168870576924,75458,4,731,64,2624,64,764,346,0,2023,11,14
53,17.24390380166552,53107,3,9,93,4847,83,870,714,0,2023,1,17
459,32.865925072752475,31052,0,126,7,4244,41,881,652,0,2023,2,28
667,-8.276872136530653,18833,8,55,181,7055,72,802,358,0,2023,3,13
243,-2.2179027739567854,27391,6,767,39,9662,63,19,711,0,2023,10,9
477,63.26019279547476,78734,1,83,444,2245,52,41,737,0,2023,5,21
33,45.28584205923624,54966,9,696,158,3407,74,726,415,0,2023,7,31
131,36.280794388372584,7381,2,311,20,4186,75,687,391,0,2023,1,10
152,-1.015090218766808,9278,8,190,181,2739,45,777,619,0,2023,10,24
35,33.944448847433584,17816,1,923,376,4315,24,868,587,0,2023,10,28
51,18.175091136680006,26237,5,409,306,2896,79,786,451,0,2023,5,17
482,86.68675400410683,-2459,8,198,150,5418,47,443,735,1,2023,6,24
461,28.58805589253412,16326,2,750,70,7894,83,176,779,0,2023,6,26
580,57.26448989528099,13454,3,234,343,5584,86,721,348,0,2023,10,30
931,28.583872062402133,48608,9,431,42,2709,24,290,552,0,2023,3,14
732,8.014275533141149,5817,7,630,51,6728,50,761,430,0,2023,10,31
-35,180.6812724919408,20084,7,552,95,4403,45,914,477,0,2023,11,5
72,14.622318607139828,24868,2,790,220,8447,80,818,588,0,2023,9,6
408,102.02893629427945,74533,5,419,89,2722,25,822,468,0,2023,4,18
812,40.42811173281541,12855,4,655,345,3733,65,672,760,0,2023,3,26
230,31.449849221192565,8126,2,440,231,404,57,168,570,0,2023,2,12
18,21.780258562250577,17207,1,758,261,7119,19,1089,645,0,2023,4,11
632,16.575109387931256,22970,8,806,279,295,83,710,678,0,2023,6,24
296,3.4033954518896294,66785,3,148,221,6234,86,43,568,1,2023,11,5
542,12.781667503584364,78789,8,-97,90,3441,69,125,863,0,2023,2,24
332,5.352466386623339,13748,3,258,444,7300,71,668,390,0,2023,10,19
761,14.432250139161823,58140,8,140,336,2722,30,376,526,0,2023,8,12
44,8.331703643330538,72142,6,47,305,2811,70,803,719,1,2023,1,14
53,205.05787027796407,16930,3,228,363,2527,39,894,572,0,2023,8,16
487,23.870351636788925,76423,9,724,459,8401,78,244,573,0,2023,9,23
125,42.62695162305514,31161,1,202,83,7326,54,644,692,0,2023,10,19
666,2.870878213467927,8570,8,813,335,6480,44,690,595,0,2023,4,13
76,162.66642296392024,58890,2,765,30,3645,40,801,563,0,2023,7,14
256,27.040953050099535,23924,5,782,10,1851,61,85,566,0,2023,1,30
53,53.647391422791756,7026,5,931,251,6222,77,146,340,0,2023,8,23
78,12.11501692539225,17063,9,754,10,2350,38,440,731,0,2023,5,25
456,44.554820184391346,73819,3,308,296,2666,78,746,310,1,2023,11,14
99,52.11506237632152,17689,3,799,439,1100,78,1035,341,0,2023,12,32
419,77.46037815919381,10870,4,617,491,2245,44,1059,666,0,2023,4,31
167,7.72948436389877,510,5,461,367,9600,58,229,609,0,2023,6,26
-1,25.874070937854917,38057,0,330,112,1546,93,442,381,0,2023,9,28
568,108.7527828935401,14762,7,456,190,5841,53,783,461,0,2023,6,5
716,192.24763060172614,76331,1,348,343,9175,38,225,816,0,2023,2,33
547,12.325964559047865,30511,1,85,8,1392,84,108,766,0,2023,8,16
67,13.551417436086647,21314,4,963,220,2739,70,785,360,0,2023,5,12
873,16.290973318213112,1825,6,59,249,883,43,959,691,0,2023,9,28
735,35.00476156285087,3533,8,390,42,7868,58,576,591,0,2023,7,33
3,22.647134544519645,20403,5,648,343,655,73,730,416,0,2023,2,20
116,38.53213645015448,18910,6,742,42,5566,47,-30,418,1,2023,4,26
591,107.9056605936766,46892,6,-11,491,6465,40,906,437,0,2023,6,19
75,22.215898576599777,33732,8,735,444,3238,80,893,710,0,2023,3,7
304,11.019324623795006,37825,3,735,439,6239,32,728,557,0,2023,4,29
859,5.491592396487249,-3385,5,380,343,8045,61,-3,417,0,2023,5,22
198,10.733860928054247,57904,6,697,340,6041,60,848,326,0,2023,7,33
-112,13.01926773607402,17368,0,755,20,4921,17,92,734,0,2023,2,22
706,18.05148562194946,82435,8,888,220,2714,72,767,608,0,2023,7,13
371,13.200886686985456,5643,1,104,197,2245,82,233,397,0,2023,4,18
81,82.60276896193292,32420,6,117,66,1389,30,881,636,0,2023,3,13
842,72.73478291462315,18350,1,484,220,6480,36,118,388,0,2023,3,5
925,78.93927217586183,82579,5,350,355,2447,69,669,355,0,2023,6,7
53,23.922687111685917,41792,8,264,445,8738,82,185,341,0,2023,2,19
122,21.810985521207705,44437,0,142,261,2,42,786,328,0,2023,9,13
-41,30.54674981613461,8066,0,385,260,9058,56,882,506,0,2023,7,7
64,238.65942482452976,51407,7,544,439,8635,53,704,593,0,2023,8,28
306,8.677395851933703,84435,5,688,20,2722,82,755,735,0,2023,8,22
609,16.042740494576872,21157,2,171,343,7707,49,73,347,0,2023,11,31
-54,14.030754006706825,63441,2,385,407,5820,47,681,468,0,2023,4,24
73,20.574948657327923,11093,4,361,18,1224,68,836,527,0,2023,11,9
417,13.824591657171618,38041,0,326,230,5491,41,254,811,0,2023,3,11
115,8.455375227712912,34526,4,850,129,1928,49,499,463,0,2023,4,8
19,40.75520558808838,12219,6,790,197,6997,48,-1,431,0,2023,10,12
59,24.48870161939206,79051,5,231,491,2722,69,786,400,0,2023,9,16
524,11.8430439565383,56184,0,300,117,2350,48,85,719,0,2023,5,2
441,29.403663773970813,14775,1,644,129,667,52,129,737,1,2023,4,18
119,12.228002847349146,38374,5,347,211,241,81,380,536,0,2023,7,26
368,8.863537330951866,43301,0,701,428,5600,33,340,470,0,2023,11,25
119,35.059847706335034,33096,4,-40,435,8780,21,24,323,0,2023,11,27
602,15.813606786708174,8735,0,674,353,3383,56,855,515,0,2023,1,28
491,48.33148494739629,15302,9,649,340,9472,47,696,584,0,2023,12,22
345,64.36154298796544,46659,5,319,69,6748,79,197,387,0,2023,1,25
640,44.06528223572892,41174,9,824,398,3151,82,214,416,0,2023,9,7
153,11.579336758213861,-2025,8,261,18,2608,55,756,486,0,2023,5,14
652,36.513555457398894,33248,3,817,402,1553,82,168,391,0,2023,7,7
584,10.286807900767005,202,9,810,168,6728,49,216,480,0,2023,6,14
738,16.557457155985542,28519,7,506,343,2739,48,485,438,1,2023,3,23
785,17.226702837907773,14072,9,257,190,7689,73,702,565,0,2023,5,7
554,22.162145877634458,37920,4,672,434,1506,58,364,581,1,2023,8,25
128,11.318324806928285,44871,5,451,269,984,52,814,459,0,2023,12,14
327,4.0819407489561605,6567,2,488,188,919,63,681,732,0,2023,8,20
144,14.325974818765875,55789,7,411,462,6480,32,859,570,0,2023,1,20
181,15.398613746321894,7483,5,674,156,9270,60,957,795,0,2023,0,13
167,77.4095770466827,26148,1,162,390,6948,79,819,439,0,2023,10,27
773,6.417825809804672,89026,4,27,462,8762,76,805,344,0,2023,8,4
281,73.04299854206775,14292,8,781,135,4003,54,667,665,0,2023,12,20
155,20.117023035839253,35670,5,470,118,6392,65,123,607,0,2023,1,26
695,4.962014274333901,43862,7,630,411,3519,63,740,357,1,2023,1,22
253,13.369832477616509,54135,9,717,254,8993,81,401,637,0,2023,10,23
1,11.124023518142979,80427,5,368,48,1017,56,45,362,0,2023,3,24
19,13.749483599766599,34053,1,-7,405,3646,76,93,676,0,2023,8,24
143,36.07823980017356,25071,0,-31,433,5630,57,20,539,0,2023,6,16
73,44.418555012653215,7084,8,135,375,5970,42,92,714,0,2023,1,5
437,18.29268555969127,69871,3,870,233,7300,20,840,394,0,2023,11,14
214,11.726446655465848,42113,5,684,100,2722,62,771,620,0,2023,7,10
-37,22.13850566683095,70781,9,772,429,3020,88,645,748,0,2023,6,8
347,45.81296625336324,38959,6,-25,16,3463,52,609,803,0,2023,9,33
594,50.95530079722428,15036,8,232,123,7943,45,784,482,0,2023,8,12
226,26.084209842371884,16789,0,230,451,2766,30,494,483,0,2023,11,12
573,257.07651563086694,60830,2,43,172,5852,28,823,725,0,2023,5,19
67,10.296913856536307,4061,9,568,43,3769,99,48,793,0,2023,8,17
36,40.00807709870128,36259,4,880,348,5813,73,25,635,0,2023,8,21
996,36.60360973528419,37475,6,696,179,2766,68,305,332,0,2023,3,30
199,38.99081717064594,22271,0,908,169,1908,77,789,747,0,2023,3,22
809,82.06351655023747,40629,7,289,480,2658,77,158,591,0,2023,8,23
338,16.92083816338575,57540,2,359,28,4053,89,810,622,0,2023,9,25
688,10.886530856603747,43314,9,706,294,7449,88,788,422,0,2023,3,10
184,13.951079824054077,19388,7,284,92,3343,43,396,428,0,2023,5,17
516,54.754790974803676,64355,0,60,20,1591,61,42,289,0,2023,8,9
382,32.44829311701566,34216,2,741,372,9638,62,804,534,0,2023,1,19
929,4.699155125699258,11242,0,446,339,8413,40,708,787,0,2023,6,23
124,79.99398953644196,65610,6,473,478,2411,60,750,627,0,2023,2,8
99,12.046750937412249,661,6,18,223,3627,30,851,333,0,2023,7,15
229,12.012262411033731,76660,4,554,390,8522,56,321,445,0,2023,4,26
-14,95.42309966799137,29605,5,183,134,8670,78,763,439,0,2023,4,34
648,14.77984299296919,27769,7,727,287,5481,21,220,404,0,2023,11,17
116,14.801091657849398,29098,0,202,164,5290,85,825,535,0,2023,2,18
693,17.370082293025803,42292,9,296,285,1546,74,184,589,0,2023,8,14
438,33.33712950310586,34631,9,151,409,679,43,95,364,0,2023,9,28
448,53.62474538511222,59364,9,355,79,7869,80,400,625,0,2023,1,6
27,38.31603739547684,37443,0,146,20,3198,31,90,692,0,2023,3,11
-30,6.8082762599645035,12312,5,503,388,7195,63,702,411,0,2023,8,14
138,10.478280452729486,13797,7,75,273,8168,59,767,316,1,2023,5,10
236,193.59804605582667,14695,1,863,457,8895,46,692,336,0,2023,2,13
8,15.86982250316984,23882,0,-40,491,3159,24,240,783,0,2023,11,11
415,1.7133121504063151,71918,4,268,68,9400,25,288,267,0,2023,5,31
631,0.9695008411746819,7702,1,453,443,3082,68,133,365,0,2023,9,7
360,81.66457142137226,41186,1,205,133,5931,33,361,552,0,2023,9,3
302,105.35635319308683,33243,2,480,377,9636,82,422,631,0,2023,5,24
295,47.5656722525187,10251,4,251,135,9266,23,109,413,0,2023,4,24
311,38.344278759539314,3039,1,494,153,8858,45,359,610,0,2023,2,25
690,15.085637320151697,9267,5,596,225,5637,45,276,474,1,2023,2,28
741,36.4306987890503,20830,1,887,92,8759,25,991,445,0,2023,0,26
546,-7.3138192837790825,40019,1,197,128,8606,43,426,597,0,2023,8,10
453,97.56046987651087,7518,9,287,80,4151,40,305,748,0,2023,9,1
535,9.19855762865496,69710,4,860,8,2174,48,962,356,0,2023,12,17
711,19.231835326582214,63629,0,532,444,6359,46,806,524,0,2023,3,1
148,16.65188430696511,56378,3,714,28,2350,41,675,479,0,2023,7,27
16,4.3056176853291035,67004,0,829,189,6480,70,871,338,0,2023,2,31
740,14.342218603636898,57923,9,713,116,5399,22,435,472,0,2023,2,12
205,12.433743015964485,2523,4,80,146,6381,48,809,552,0,2023,2,29
542,11.461071925614418,56251,7,670,429,3566,25,586,376,0,2023,7,4
679,72.24276519602725,8648,8,303,398,993,70,455,734,0,2023,8,23
667,132.27359745508,17799,0,701,109,2441,45,126,578,0,2023,6,26
183,31.955216993068387,104,8,469,272,2,44,603,338,0,2023,5,6
-3,2.253270743073063,31372,9,177,206,655,80,605,509,0,2023,7,24
350,23.590642649275757,84807,1,526,211,6121,46,820,604,0,2023,3,0
165,17.306109833226394,14070,5,720,498,513,38,442,502,0,2023,12,8
686,90.33978144874875,23994,2,659,377,4939,64,451,826,1,2023,9,25
557,4.120836243860865,29447,6,683,150,9382,81,556,729,0,2023,9,26
132,96.4745306498003,61704,3,130,334,6359,49,52,351,0,2023,9,22
265,87.3417981470241,30334,5,648,21,4498,56,253,349,0,2023,12,24
370,2.0231813106810463,84810,5,296,428,524,75,166,371,0,2023,11,12
20,18.325502231095257,84670,2,466,271,2722,40,476,456,0,2023,2,9
376,54.468946789733906,5823,8,820,487,7038,46,611,545,0,2023,2,26
102,96.12520128751456,8144,9,281,148,7258,88,692,556,0,2023,10,2
640,22.7775861896028,11591,2,754,20,8244,40,361,744,0,2023,5,25
76,74.89344324236032,14092,5,159,230,447,27,683,765,0,2023,9,15
853,108.32312546264347,80953,7,-6,417,8670,29,265,743,0,2023,11,12
827,1.4925938047316478,65304,3,693,273,464,38,828,407,0,2023,5,25
137,14.783802601222543,11262,1,109,65,7466,30,903,618,0,2023,1,27
182,28.56221672759049,2315,0,711,29,4531,75,563,440,0,2023,7,29
139,11.08105812229617,6266,1,89,85,262,34,900,613,0,2023,2,27
614,67.49400111942558,56370,3,882,294,3002,39,788,269,0,2023,9,30
-48,-2.7413190217220738,3473,2,640,26,9233,63,-27,713,0,2023,6,17
717,174.51533045890295,12155,3,257,10,4944,39,170,541,1,2023,10,21
387,12.959829721663812,4734,5,367,136,4568,33,-93,550,0,2023,4,26
634,42.98522491428891,20758,7,517,411,2249,84,588,495,0,2023,7,25
319,10.437963213713244,9277,9,419,382,2430,64,244,309,0,2023,6,0
651,23.238626863855703,36815,1,276,160,9703,73,367,751,1,2023,11,30
-12,72.10333439568758,7150,0,486,407,6674,45,775,521,0,2023,5,8
596,0.6567811286260472,18226,7,-27,407,6270,61,781,518,0,2023,2,32
112,15.167094836503104,2669,2,367,287,6350,29,635,615,0,2023,6,12
80,71.93864019618127,32798,8,533,20,1591,40,484,374,0,2023,11,3
263,6.815742546153638,36698,4,16,340,2350,48,81,400,0,2023,3,7
31,23.18886784203993,68225,5,83,109,723,55,575,421,0,2023,2,23
156,14.536664497697908,52369,0,597,343,8447,24,719,529,0,2023,0,28
47,84.00136850679905,11505,9,371,232,4912,82,372,569,0,2023,6,16
-15,37.07248223492832,38239,7,299,103,5597,24,470,426,1,2023,2,10
-17,41.43797908381154,42086,6,13,150,5498,60,534,706,0,2023,0,20
737,77.10526956948561,76885,6,284,70,1862,49,297,359,0,2023,8,32
304,13.55750446635229,8358,6,234,269,7943,70,291,339,0,2023,10,12
635,9.916873739629835,72498,5,126,292,3343,25,1083,593,0,2023,7,9
351,3.567576341561022,13136,4,38,75,3441,56,75,525,0,2023,2,0
817,15.286127878653973,60125,3,847,36,2884,53,240,709,0,2023,6,29
122,47.47443013954212,80600,2,397,74,7394,69,55,383,0,2023,1,9
218,36.034887808648655,35590,1,200,173,7506,61,490,602,0,2023,9,23
240,10.523697936441044,71119,8,504,109,1533,35,765,641,0,2023,0,16
586,84.95041255046718,80284,2,487,204,8270,59,350,449,0,2023,12,8
881,2.7679076222606582,41596,2,776,240,4531,57,937,540,0,2023,9,1
41,11.808308512329097,62256,5,215,134,2461,58,578,411,0,2023,5,18
326,147.03011246607613,46275,1,647,396,6702,82,23,333,0,2023,7,25
535,55.462316029813195,36590,9,182,425,5566,23,305,611,0,2023,3,6
61,33.17516362767435,44987,1,465,320,2942,47,683,406,0,2023,1,24
157,19.941905820349046,3382,4,-11,491,5282,62,223,347,0,2023,3,17
442,78.11230104277054,6809,2,754,318,6381,49,1011,772,0,2023,3,22
56,11.389199467681868,40890,3,252,206,9909,51,176,477,0,2023,2,34
685,73.16494654512569,66524,9,735,20,920,45,754,358,0,2023,8,12
92,41.24806971905099,49279,0,-93,297,3841,33,358,448,0,2023,3,30
219,91.52231905052922,63313,9,368,369,8418,45,718,576,0,2023,5,26
551,21.720675371207612,13001,0,707,149,3721,68,70,507,0,2023,4,8
66,114.37095677981367,59713,4,396,419,2350,59,260,437,0,2023,10,26
247,29.85000646478734,44203,5,461,279,998,38,315,533,0,2023,4,26
165,19.134107092151552,35069,8,632,30,3682,41,773,491,0,2023,6,5
47,7.034938796641818,36138,6,376,75,5589,64,255,581,0,2023,11,24
699,24.76026149318338,11645,7,475,266,152,84,162,410,0,2023,7,10
446,9.695273841965507,12721,8,136,462,1100,88,791,460,0,2023,9,16
340,23.416560336079883,21631,3,936,390,4501,35,842,569,0,2023,3,16
134,37.30552047022919,67384,0,459,86,6239,76,788,607,0,2023,9,18
639,15.121520950808211,8968,2,134,487,6032,57,333,635,0,2023,3,27
120,36.94041929568365,67950,1,770,54,4576,74,779,679,0,2023,1,18
359,-2.9406083614543075,16127,6,353,438,8348,64,810,388,0,2023,8,21
839,7.992647902710826,62424,6,64,131,2441,38,139,663,0,2023,5,24
211,10.004761751261915,79050,3,756,371,4612,79,876,375,0,2023,6,22
98,9.615657210550358,49678,3,552,156,4921,45,483,333,0,2023,2,26
-59,64.665494183393,60312,9,266,285,6480,91,744,391,0,2023,2,29
129,74.2147240798612,50531,4,557,99,9089,43,315,492,0,2023,10,33
174,37.96996915503821,36326,3,-40,148,3646,54,866,303,1,2023,5,17
383,18.79588657165874,13246,2,500,268,3277,68,324,338,0,2023,9,30
405,6.111170792655104,35655,1,833,426,3236,67,768,520,0,2023,2,17
476,18.53150216606833,76627,8,728,294,1937,44,120,799,0,2023,9,12
753,4.768059539571398,9066,1,818,297,7490,38,285,793,0,2023,2,23
747,36.12649663046553,28308,3,302,22,8099,31,948,454,0,2023,1,27
83,22.924577452354175,27239,7,472,257,1231,81,129,498,0,2023,6,18
677,29.276622166251595,9956,9,221,19,2942,44,132,563,0,2023,8,30
416,37.16337319713256,50851,3,257,439,6270,79,775,332,0,2023,12,23
110,6.011379855383679,85666,5,367,7,7466,77,833,522,0,2023,0,13
214,21.46970959096708,40209,4,739,11,2739,86,748,498,0,2023,4,9
-48,81.46720880427195,11767,2,408,16,2811,81,699,715,0,2023,11,25
408,48.57923662430565,13285,4,766,125,241,71,799,443,0,2023,6,2
186,41.424908588754256,12177,7,856,328,2965,80,814,342,0,2023,1,22
482,28.336838869122403,2277,6,77,306,364,36,773,687,0,2023,6,9
530,14.533693648793788,73871,9,78,334,6480,43,91,343,0,2023,5,16
664,68.82725896233794,45586,4,362,188,8043,83,356,354,0,2023,11,27
239,49.226897287279535,-4709,1,950,402,8082,38,884,657,0,2023,7,20
416,15.042122266137618,13769,9,-102,89,6948,40,836,386,0,2023,6,31
172,15.354673651322038,9477,6,145,230,655,59,270,336,0,2023,10,33
481,22.179162271800784,70833,8,326,20,7716,51,204,401,0,2023,0,17
-5,48.80387003135225,66143,8,330,196,8762,81,616,757,0,2023,2,29
9,16.27051582702525,8992,0,363,409,989,72,828,339,0,2023,3,33
657,15.938262851315748,14174,3,239,294,2566,58,216,481,0,2023,11,17
45,193.26713383436447,74650,8,35,20,9400,71,585,541,0,2023,2,24
412,28.849952791705032,15472,9,279,173,546,83,250,773,0,2023,4,19
737,37.16740709408825,15763,7,756,490,1917,74,179,642,0,2023,10,28
605,97.01421134877616,5786,0,106,295,7997,36,796,345,0,2023,2,21
199,9.372918348559804,42605,7,754,179,6938,66,525,795,0,2023,1,19
329,60.93388012639963,42247,2,367,35,4568,61,758,544,0,2023,5,29
191,1.2895031745910117,10444,6,661,13,5819,22,161,439,0,2023,3,16
270,9.226757111780312,7886,0,744,150,9206,43,823,255,0,2023,5,21
569,17.00279777424644,33910,5,463,330,2509,59,250,549,0,2023,4,9
68,66.6836244184403,49338,5,132,425,438,70,23,733,0,2023,5,4
26,12.327261224660223,74711,2,125,445,6523,57,206,322,0,2023,7,27
178,107.128706461734,87990,7,663,367,5455,75,745,420,0,2023,6,14
87,7.503790238176376,7252,6,699,45,2437,30,143,390,0,2023,3,14
256,11.287289107396882,-4873,7,922,173,251,37,108,530,0,2023,3,26
519,29.266630366090187,77870,4,310,106,866,68,440,529,0,2023,6,8
175,33.88269435443967,32749,3,458,43,548,48,8,538,0,2023,9,21
871,162.91550677378805,23816,6,325,355,984,69,411,809,0,2023,1,13
126,17.131830973204636,11558,7,238,407,2461,56,72,402,0,2023,11,3
21,17.798462956321785,55230,1,666,298,2722,31,893,837,0,2023,2,19
-51,21.562596872920928,28120,0,327,20,8882,42,989,407,0,2023,2,26
506,16.777847784841704,8662,6,475,444,2722,57,1019,440,0,2023,6,3
41,9.71251054150978,10678,2,-68,35,3986,20,339,483,0,2023,1,16
358,27.83797820549547,5605,0,373,491,655,81,-12,700,0,2023,9,11
402,36.11066469100308,68160,8,755,188,6702,37,339,477,0,2023,5,13
392,7.0116174561432105,2881,9,739,318,7266,71,827,325,0,2023,1,7
372,45.465609600382734,49368,4,34,328,4186,67,749,644,0,2023,3,30
295,20.33765389309488,5411,3,306,365,8168,31,606,498,0,2023,0,23
246,7.86463151153896,49722,1,42,355,2522,42,166,719,0,2023,1,29
60,36.48655277832424,43353,3,249,491,4658,26,758,649,0,2023,7,11
110,9.199928262281121,22593,6,276,20,8960,50,854,491,1,2023,4,33
399,45.7524781726795,12360,4,209,283,5177,75,247,750,0,2023,5,15
455,46.74445981542082,11617,7,826,280,2881,30,800,332,0,2023,2,26
838,52.82768427843695,17870,2,421,94,7348,75,813,709,0,2023,6,19
764,8.799141859167788,8968,0,812,126,2658,59,746,633,0,2023,7,33
794,16.711253177342954,27310,3,22,150,7971,48,56,375,0,2023,4,27
136,15.270994811892008,35971,2,351,99,9944,77,422,347,0,2023,7,18
-10,7.612997139664507,42208,6,-110,150,4494,34,723,558,0,2023,8,19
260,51.13612265905975,11441,8,388,255,7838,51,922,572,0,2023,8,29
68,8.30625436140414,60263,5,485,305,9715,68,695,795,0,2023,8,27
294,101.75595547874825,48218,9,406,245,6041,46,287,420,0,2023,6,28
-6,75.95789572496076,11355,4,807,330,8696,46,875,451,0,2023,10,22
191,107.03677401899333,20533,0,396,42,3776,36,102,749,0,2023,2,18
826,209.33006708574,27479,7,242,243,1411,26,931,345,0,2023,13,29
143,1.660707429227557,1640,1,283,425,3393,42,4,605,0,2023,1,29
89,284.2195918588766,20232,3,546,7,6222,47,909,377,0,2023,2,3
-64,46.83413176046787,74712,5,910,42,4690,38,1,622,0,2023,4,18
22,30.66932406885986,66909,1,894,74,5802,60,782,294,0,2023,11,16
302,11.506563685742734,27475,9,192,491,5970,26,978,464,0,2023,2,28
